Pt #,Time (sec),Freq,Zreal,Zimag,Zsig,Zmod(in ohms),Zphz,Idc,Vdc,IERange,labels
30,48,998.264,117795,-25247.01,1,120470.2,-12.09719,-1.21E-09,0.0145409,5,
31,49,796.875,120243,-27064.25,1,123251.2,-12.68472,7.90E-10,0.0142979,5,
32,51,627.7902,122955.6,-29465.12,1,126436.8,-13.47625,6.11E-10,0.0143825,5,
33,52,505.5147,125818.3,-32355.36,1,129912,-14.42166,-6.87E-10,0.0144519,5,
34,53,397.9953,129140.2,-35885.71,1,134033.5,-15.52964,2.28E-10,0.0143514,5,
35,55,315.5048,132741.4,-40071.87,1,138658,-16.79797,4.03E-10,0.0143541,5,
36,56,252.4038,136663.5,-45189.99,1,143941.1,-18.2973,-4.48E-10,0.0143476,5,
37,57,198.6229,141130.9,-51377.82,1,150191.9,-20.00372,2.78E-10,0.0143507,5,
38,59,158.3615,145973.2,-58230.19,1,157159,-21.74755,-1.96E-10,0.0143576,5,
39,60,125.558,151459.6,-67043.84,1,165634.8,-23.87666,6.15E-11,0.0143418,5,
40,62,100.4464,157022.7,-76693.15,1,174751.2,-26.03184,1.25E-10,0.0143468,5,
41,63,79.00281,161777.7,-88978.19,1,184632.5,-28.81091,-2.08E-10,0.0143487,5,
42,65,63.3446,176416.5,-98041.2,1,201828.8,-29.06256,-2.55E-10,0.0143471,5,
43,66,49.86702,179878.1,-122366.3,1,217553.7,-34.22641,-3.89E-11,0.0143402,5,
44,68,39.72458,187331,-142628.5,1,235448.1,-37.28461,3.21E-10,0.0143485,5,
45,69,31.6723,199165.1,-165885,1,259199.8,-39.79098,-2.71E-10,0.0143431,5,
46,70,24.93351,212066.9,-199225,1,290969,-43.21162,1.88E-10,0.0143411,5,
47,72,19.86229,226880.6,-235925.2,1,327315.6,-46.11959,2.85E-10,0.0143502,5,
48,73,15.83615,242730.1,-282998.3,1,372835.1,-49.38002,6.01E-11,0.0143385,5,
49,74,12.40079,268500.3,-336442.1,1,430448.3,-51.4081,-1.14E-10,0.0143436,5,
50,76,9.93114,292574,-397851,1,493847.2,-53.66976,3.43E-13,0.0143494,5,
51,77,7.944915,318167.8,-474336,1,571161.4,-56.14769,3.77E-10,0.0143417,5,
52,79,6.317385,359598.8,-563623.5,1,668567.7,-57.46162,1.02E-10,0.014335,5,
53,81,5.008013,406285.5,-673636.2,1,786672.5,-58.90485,6.86E-10,0.0143349,6,
54,84,3.945707,465521.8,-803910,1,928968.1,-59.92607,6.29E-10,0.0143479,6,
55,87,3.158693,532340.1,-948448.9,1,1087631,-60.69561,9.62E-11,0.0143555,5,
56,91,2.504006,615663.9,-1126003,1,1283326,-61.33152,-5.03E-11,0.0143388,4,
57,93,1.998082,711545.4,-1325399,1,1504320,-61.7707,1.88E-11,0.0143046,4,
58,96,1.584686,824637.2,-1565994,1,1769848,-62.22914,1.68E-11,0.0143374,4,
59,100,1.266892,960188,-1838342,1,2073997,-62.42139,5.43E-11,0.0143062,4,
60,104,0.999041,1125583,-2179882,1,2453329,-62.69043,1.52E-11,0.0143677,4,
0,1,1000078,2228.705,-2221.708,1,3146.921,-44.90991,-1.76E-06,0.0169439,8,A1-E41
1,3,794390.6,2415.355,-2399.388,1,3404.556,-44.80999,1.13E-06,0.0168849,8,
2,5,630984.4,2629.014,-2666.021,1,3744.247,-45.40042,-2.52E-06,0.0170534,8,
3,6,501234.4,2787.175,-3020.523,1,4109.976,-47.30086,7.98E-07,0.0165168,8,
4,7,398109.4,2939.578,-3476.421,1,4552.65,-49.78295,-7.72E-07,0.0168032,8,
5,9,316265.6,3178.415,-4107.452,1,5193.6,-52.26669,-6.55E-07,0.0167745,8,
6,10,251203.1,3399.841,-4874.234,1,5942.818,-55.10373,-4.14E-07,0.0169662,8,
7,12,199546.9,3668.622,-5897.464,1,6945.42,-58.11559,1.82E-06,0.016169,8,
8,14,158578.1,4222.605,-7136.93,1,8292.536,-59.38908,4.06E-06,0.0159103,8,
9,15,125953.1,5092.36,-8580.392,1,9977.74,-59.31137,-2.30E-07,0.0167708,7,
10,17,100078.1,6013.908,-10303.38,1,11930.08,-59.72861,-3.49E-08,0.016626,7,
11,18,79453.13,7368.037,-12317.43,1,14352.94,-59.11298,8.21E-08,0.0165915,7,
12,20,63140.62,9212.406,-14441.16,1,17129.38,-57.4651,-5.13E-08,0.0166407,7,
13,21,50203.12,11616.17,-16645.37,1,20297.88,-55.09027,4.91E-08,0.0164496,7,
14,22,39890.62,14569.1,-18796.19,1,23781.41,-52.22041,-4.52E-08,0.0166592,7,
15,24,31640.63,18195.99,-20604.64,1,27489,-48.55222,8.36E-08,0.0165767,7,
16,25,25171.88,22133.43,-21896.99,1,31134.65,-44.69233,-3.34E-08,0.0166058,7,
17,27,20015.62,26404.72,-22683.6,1,34810.27,-40.66501,-5.04E-08,0.0166322,7,
18,28,15890.62,30875.79,-23126.88,1,38576.77,-36.8343,8.44E-08,0.0165719,7,
19,30,12609.37,35188.72,-22455.76,1,41743.35,-32.54408,-5.98E-09,0.0167297,6,
20,31,10078.13,38929.87,-21886.09,1,44660.22,-29.34438,-1.21E-08,0.0166668,6,
21,32,8015.625,42388.55,-21143.07,1,47368.96,-26.50965,-6.71E-09,0.0167269,6,
22,34,6328.125,45536.99,-20202.87,1,49817.4,-23.92487,-2.66E-09,0.0165549,6,
23,35,5015.625,48408.97,-19407.9,1,52154.53,-21.84661,-6.14E-09,0.0167215,6,
24,36,3984.375,50776.94,-18709.14,1,54114.04,-20.2267,-5.46E-09,0.016626,6,
25,37,3170.956,52966.32,-18228.47,1,56015.25,-18.99101,-3.20E-09,0.0165393,6,
26,39,2527.573,54966.88,-18058.54,1,57857.31,-18.18716,4.19E-09,0.0165513,6,
27,40,1976.103,56882.11,-18148.96,1,59707.28,-17.69595,-8.61E-09,0.0166851,6,
28,41,1577.524,58806.9,-18936.09,1,61780.47,-17.84879,-4.80E-09,0.0166397,7,
29,43,1265.625,60401.4,-19523.24,1,63478.23,-17.91213,3.76E-09,0.0165927,6,
30,45,998.264,62446.43,-20907.85,1,65853.59,-18.51119,-6.14E-08,0.0167182,7,
31,46,796.875,64225.5,-22597.97,1,68085.13,-19.38461,-6.46E-09,0.0165722,6,
32,48,627.7902,66355.44,-25102.56,1,70944.93,-20.72186,-6.40E-09,0.0165697,6,
33,49,505.5147,68395.48,-27850.91,1,73848.59,-22.15635,-1.40E-09,0.0166775,6,
34,50,397.9953,70906.64,-31643.82,1,77647.17,-24.04998,7.98E-10,0.0165458,6,
35,52,315.5048,73756.52,-36195.17,1,82159.08,-26.13897,2.33E-10,0.0165497,6,
36,53,252.4038,76572.66,-41413.89,1,87054.48,-28.40649,6.55E-11,0.0165419,6,
37,54,198.6229,80069.39,-47949.43,1,93328.75,-30.91522,-9.41E-14,0.0165482,5,
38,56,158.3615,83483.44,-55744.82,1,100384.1,-33.73243,-1.42E-10,0.0165432,5,
39,57,125.558,87683.18,-65627.21,1,109522.9,-36.81332,2.78E-10,0.0165481,5,
40,58,100.4464,92677.07,-76629.56,1,120254.4,-39.58547,4.06E-10,0.0165427,5,
41,60,79.00281,98525.7,-91333.76,1,134347.2,-42.83067,-4.83E-10,0.0165424,5,
42,61,63.3446,99262.3,-109275.1,1,147628.1,-47.74892,-2.59E-10,0.0165462,5,
43,62,49.86702,111302.2,-129807.3,1,170991.6,-49.38884,9.92E-13,0.0165444,5,
44,64,39.72458,121016,-155803.6,1,197280.6,-52.16273,1.01E-10,0.0165484,5,
45,65,31.6723,131307.4,-187012.5,1,228506.7,-54.92609,-1.03E-10,0.0165438,5,
46,67,24.93351,146096.2,-224895.6,1,268183.1,-56.99153,6.06E-11,0.0165441,5,
